time_s,rate,efficiency,radius,thiele,mass
1319.0879391959465,24514.008547061367,0.9999568929642572,4.06912055668988e-06,0.008474661040307219,6.489591910217277e-10
1320.0880058670577,24506.65541754287,0.9999569147888816,4.069958343308205e-06,0.008472516897238871,6.493602069717163e-10
1321.0880725381692,24499.304493220334,0.9999569365951958,4.070795534013338e-06,0.008470374097315148,6.497611026344666e-10
1322.0881392092806,24491.955773465063,0.9999569583819373,4.071632129544726e-06,0.008468232638563397,6.501618780460531e-10
1323.088205880392,24484.609257583215,0.999956980148405,4.072468130640356e-06,0.008466092519015556,6.505625332425392e-10
1324.0882725515035,24477.264944917693,0.9999570018976471,4.073303538036762e-06,0.008463953736708147,6.509630682599771e-10
1325.0883392226149,24469.922834863475,0.9999570236263156,4.074138352469029e-06,0.008461816289682253,6.513634831344094e-10
1326.0884058937263,24462.582926707844,0.9999570453361065,4.074972574670796e-06,0.008459680175983527,6.51763777901867e-10
1327.0884725648377,24455.245219773526,0.9999570670274286,4.075806205374258e-06,0.008457545393662145,6.521639525983698e-10
1328.0885392359492,24447.90971344827,0.9999570887000417,4.076639245310175e-06,0.008455411940772819,6.525640072599275e-10
1329.0886059070606,24440.57640707964,0.9999571103530726,4.077471695207873e-06,0.008453279815374772,6.529639419225391e-10
1330.088672578172,24433.245299946775,0.999957131986941,4.078303555795244e-06,0.008451149015531723,6.53363756622192e-10
1331.0887392492834,24425.916391473475,0.9999571536020923,4.07913482779876e-06,0.008449019539311873,6.537634513948642e-10
1332.0888059203946,24418.589680925,0.9999571751977413,4.079965511943466e-06,0.008446891384787894,6.541630262765214e-10
1333.088872591506,24411.265167706762,0.999957196775068,4.080795608952988e-06,0.008444764550036921,6.545624813031198e-10
1334.0889392626175,24403.94285109984,0.9999572183346883,4.0816251195495425e-06,0.008442639033140522,6.549618165106037e-10
1335.089005933729,24396.622730492476,0.9999572398734523,4.08245404445393e-06,0.0084405148321847,6.553610319349076e-10
1336.0890726048403,24389.304805192583,0.9999572613947058,4.0832823843855465e-06,0.008438391945259869,6.557601276119545e-10
1337.0891392759518,24381.98907457987,0.9999572828967738,4.084110140062385e-06,0.008436270370460847,6.56159103577657e-10
1338.0892059470632,24374.675537975327,0.999957304381305,4.084937312201039e-06,0.008434150105886842,6.565579598679172e-10
1339.0892726181746,24367.36419470841,0.9999573258462277,4.085763901516706e-06,0.008432031149641436,6.569566965186258e-10
1340.089339289286,24360.0550441219,0.9999573472921777,4.086589908723191e-06,0.008429913499832561,6.573553135656627e-10
1341.0894059603975,24352.74808557969,0.9999573687205868,4.087415334532914e-06,0.008427797154572514,6.577538110448978e-10
1342.089472631509,24345.44331842357,0.999957390129199,4.088240179656907e-06,0.008425682111977917,6.581521889921898e-10
1343.0895393026203,24338.14074198828,0.999957411519148,4.089064444804826e-06,0.00842356837016971,6.585504474433867e-10
1344.0896059737315,24330.840355647335,0.9999574328917641,4.089888130684947e-06,0.008421455927273148,6.589485864343261e-10
1345.089672644843,24323.54215869774,0.9999574542453569,4.090711238004173e-06,0.008419344781417778,6.593466060008344e-10
1346.0897393159544,24316.246150521776,0.9999574755803844,4.091533767468041e-06,0.008417234930737424,6.597445061787277e-10
1347.0898059870658,24308.95233041826,0.9999574968975347,4.092355719780716e-06,0.00841512637337018,6.601422870038105e-10
1348.0898726581772,24301.6606977817,0.9999575181951434,4.0931770956450085e-06,0.008413019107458406,6.605399485118776e-10
1349.0899393292887,24294.371251935834,0.9999575394743921,4.093997895762367e-06,0.008410913131148685,6.609374907387128e-10
1350.0900060004,24287.083992201715,0.9999575607360771,4.094818120832883e-06,0.008408808442591845,6.613349137200885e-10
1351.0900726715115,24279.79891799183,0.9999575819793239,4.095637771555303e-06,0.008406705039942924,6.617322174917676e-10
1352.090139342623,24272.516028579008,0.9999576032042007,4.096456848627022e-06,0.008404602921361163,6.621294020895013e-10
1353.0902060137344,24265.23532331139,0.9999576244104198,4.09727535274409e-06,0.008402502085009996,6.625264675490299e-10
1354.0902726848458,24257.956801622113,0.9999576455986547,4.098093284601221e-06,0.008400402529057036,6.629234139060845e-10
1355.0903393559572,24250.68046273772,0.9999576667699097,4.098910644891789e-06,0.008398304251674052,6.633202411963836e-10
1356.0904060270684,24243.40630610598,0.9999576879209662,4.099727434307837e-06,0.00839620725103698,6.637169494556364e-10
1357.0904726981798,24236.134331002515,0.9999577090548076,4.10054365354008e-06,0.00839411152532589,6.641135387195407e-10
1358.0905393692913,24228.86453679839,0.9999577301702244,4.101359303277901e-06,0.008392017072724972,6.645100090237836e-10
1359.0906060404027,24221.596922855264,0.9999577512676759,4.102174384209368e-06,0.00838992389142254,6.64906360404042e-10
1360.0906727115141,24214.33148849339,0.999957772347357,4.102988897021224e-06,0.008387831979611009,6.653025928959816e-10
1361.0907393826255,24207.06823308428,0.9999577934085481,4.103802842398903e-06,0.00838574133548688,6.656987065352578e-10
1362.090806053737,24199.807155939452,0.9999578144515897,4.104616221026522e-06,0.008383651957250734,6.660947013575146e-10
1363.0908727248484,24192.548256458107,0.9999578354778936,4.105429033586892e-06,0.008381563843107223,6.664905773983865e-10
1364.0909393959598,24185.29153395625,0.9999578564853773,4.106241280761518e-06,0.008379476991265043,6.668863346934966e-10
1365.0910060670712,24178.036987804124,0.9999578774737069,4.107052963230607e-06,0.00837739139993693,6.672819732784577e-10
1366.0910727381827,24170.7846172891,0.9999578984449687,4.107864081673062e-06,0.008375307067339658,6.676774931888708e-10
1367.091139409294,24163.534421830926,0.9999579193997415,4.108674636766498e-06,0.008373223991694014,6.680728944603277e-10
1368.0912060804053,24156.28640074517,0.9999579403344963,4.109484629187234e-06,0.008371142171224788,6.684681771284089e-10
1369.0912727515167,24149.04055336671,0.9999579612534067,4.110294059610305e-06,0.008369061604160755,6.688633412286839e-10
1370.0913394226282,24141.796879079106,0.9999579821539196,4.1111029287094595e-06,0.008366982288734687,6.692583867967123e-10
1371.0914060937396,24134.55537718899,0.9999580030353072,4.111911237157166e-06,0.00836490422318331,6.696533138680419e-10
1372.091472764851,24127.316047091197,0.9999580239006528,4.112718985624616e-06,0.00836282740574731,6.700481224782114e-10
1373.0915394359624,24120.078888139986,0.9999580447469875,4.113526174781727e-06,0.008360751834671323,6.704428126627481e-10
1374.0916061070739,24112.84389963548,0.9999580655765014,4.114332805297145e-06,0.008358677508203911,6.708373844571684e-10
1375.0916727781853,24105.611080927847,0.9999580863873242,4.1151388778382485e-06,0.008356604424597562,6.712318378969779e-10
1376.0917394492967,24098.380431422316,0.9999581071821081,4.115944393071154e-06,0.008354532582108672,6.716261730176723e-10
1377.0918061204081,24091.15195041722,0.999958127958151,4.116749351660715e-06,0.008352461978997524,6.720203898547361e-10
1378.0918727915196,24083.925637293076,0.9999581487172912,4.117553754270529e-06,0.00835039261352831,6.724144884436435e-10
