time_s,polymerization_rate,efficiency,particle_radius_m,thiele_modulus,polymer_mass_g
7241.482765517701,3189.1485349934565,0.9999942935953946,5.198022194502251e-06,0.0030839127936498813,1.352952393523764e-09
7242.482832188813,3188.1918758448874,0.9999942953757139,5.198088998509196e-06,0.0030834303901058056,1.3530045636698755e-09
7243.482898859924,3187.2355037081443,0.9999942971622887,5.1981557807604625e-06,0.003082948068730702,1.3530567181663411e-09
7244.482965531036,3186.2794184025884,0.9999942989452114,5.198222541263715e-06,0.003082465829507091,1.3531088570178542e-09
7245.483032202147,3185.3236199151297,0.9999943007210802,5.198289280026617e-06,0.0030819836724174945,1.3531609802291085e-09
7246.483098873258,3184.3681081486434,0.9999943025061809,5.198355997056828e-06,0.0030815015974444463,1.3532130878047955e-09
7247.4831655443695,3183.4128830058266,0.9999943042969998,5.198422692362005e-06,0.003081019604570479,1.3532651797496052e-09
7248.483232215482,3182.4579443891935,0.9999943060767675,5.198489365949799e-06,0.0030805376937781334,1.3533172560682265e-09
7249.483298886593,3181.5032922430414,0.9999943078615979,5.198556017827863e-06,0.0030800558650499587,1.3533693167653471e-09
7250.483365557704,3180.5489264485595,0.9999943096345798,5.1986226480038435e-06,0.003079574118368505,1.3534213618456527e-09
7251.483432228815,3179.5948469287077,0.9999943114117156,5.1986892564853845e-06,0.003079092453716332,1.3534733913138276e-09
7252.483498899927,3178.6410536272947,0.9999943131891618,5.198755843280126e-06,0.0030786108710760002,1.3535254051745555e-09
7253.4835655710385,3177.6875464249492,0.9999943149696083,5.198822408395708e-06,0.0030781293704300826,1.3535774034325179e-09
7254.48363224215,3176.734325286152,0.9999943167490821,5.1988889518397634e-06,0.003077647951761149,1.3536293860923959e-09
7255.483698913261,3175.7813900281503,0.9999943185301473,5.198955473619926e-06,0.003077166615051784,1.3536813531588673e-09
7256.483765584372,3174.8287406360764,0.9999943203086983,5.199021973743823e-06,0.0030766853602845704,1.3537333046366102e-09
7257.483832255484,3173.876377031876,0.9999943220805559,5.199088452219081e-06,0.0030762041874420995,1.353785240530301e-09
7258.483898926595,3172.9242990952894,0.9999943238613421,5.199154909053321e-06,0.0030757230965069676,1.3538371608446142e-09
7259.483965597707,3171.9725067478985,0.9999943256335068,5.1992213442541646e-06,0.0030752420874617806,1.353889065584223e-09
7260.484032268818,3171.020999932164,0.9999943274059326,5.199287757829227e-06,0.003074761160289143,1.3539409547537998e-09
7261.48409893993,3170.069778527281,0.999994329174184,5.199354149786122e-06,0.0030742803149716685,1.353992828358015e-09
7262.484165611041,3169.1188424753536,0.999994330953663,5.199420520132461e-06,0.0030737995514919757,1.354044686401538e-09
7263.484232282152,3168.168191676264,0.9999943327331817,5.199486868875849e-06,0.0030733188698326896,1.3540965288890362e-09
7264.4842989532635,3167.2178260086584,0.999994334501466,5.199553196023892e-06,0.0030728382699764414,1.3541483558251757e-09
7265.484365624375,3166.267745477257,0.9999943362737423,5.199619501584191e-06,0.003072357751905865,1.3542001672146222e-09
7266.484432295487,3165.317949897248,0.9999943380452597,5.199685785564342e-06,0.0030718773156036007,1.3542519630620386e-09
7267.484498966598,3164.3684392519667,0.9999943398111867,5.199752047971942e-06,0.0030713969610522977,1.3543037433720875e-09
7268.484565637709,3163.419213440421,0.9999943415732815,5.199818288814583e-06,0.0030709166882346072,1.3543555081494296e-09
7269.48463230882,3162.470272361433,0.999994343353219,5.199884508099854e-06,0.0030704364971331846,1.3544072573987243e-09
7270.484698979933,3161.521615934698,0.999994345126017,5.19995070583534e-06,0.003069956387730695,1.3544589911246295e-09
7271.484765651044,3160.5732440797406,0.9999943468865796,5.200016882028624e-06,0.003069476360009807,1.3545107093318018e-09
7272.484832322155,3159.625156694851,0.9999943486497418,5.200083036687285e-06,0.0030689964139531943,1.354562412024896e-09
7273.484898993266,3158.6773537202794,0.9999943504303023,5.200149169818901e-06,0.003068516549543537,1.3546140992085662e-09
7274.484965664378,3157.729835075047,0.9999943521896346,5.2002152814310445e-06,0.003068036766763519,1.3546657708874651e-09
7275.485032335489,3156.782600614762,0.9999943539490718,5.2002813715312865e-06,0.003067557065595833,1.3547174270662428e-09
7276.485099006601,3155.835650342408,0.9999943557165611,5.200347440127195e-06,0.0030670774460231725,1.3547690677495497e-09
7277.485165677712,3154.888984092151,0.9999943574866348,5.200413487226334e-06,0.0030665979080282428,1.3548206929420335e-09
7278.485232348823,3153.9426018666695,0.9999943592537555,5.200479512836265e-06,0.0030661184515937477,1.3548723026483418e-09
7279.485299019935,3152.9965034997663,0.9999943610190021,5.200545516964547e-06,0.0030656390767024,1.3549238968731195e-09
7280.485365691046,3152.050688930501,0.9999943627833862,5.200611499618735e-06,0.0030651597833369214,1.3549754756210104e-09
7281.485432362158,3151.105158076693,0.9999943645411732,5.2006774608063805e-06,0.00306468057148003,1.3550270388966574e-09
7282.485499033269,3150.1599108559703,0.9999943663066418,5.200743400535034e-06,0.003064201441114461,1.3550785867047016e-09
7283.485565704381,3149.214947185812,0.9999943680739374,5.2008093188122414e-06,0.003063722392222943,1.3551301190497829e-09
7284.485632375492,3148.2702669623973,0.9999943698237129,5.200875215645545e-06,0.003063243424788221,1.3551816359365395e-09
7285.485699046603,3147.325870123962,0.9999943715834864,5.200941091042485e-06,0.0030627645387930383,1.3552331373696085e-09
7286.4857657177145,3146.3817565874647,0.9999943733404936,5.2010069450106e-06,0.003062285734220146,1.3552846233536257e-09
7287.485832388827,3145.4379262696916,0.9999943751087446,5.201072777557423e-06,0.0030618070110523003,1.3553360938932258e-09
7288.485899059938,3144.4943790450106,0.9999943768619024,5.201138588690485e-06,0.0030613283692722646,1.355387548993041e-09
7289.485965731049,3143.5511148721052,0.9999943786272885,5.201204378417315e-06,0.0030608498088628058,1.355438988657703e-09
7290.48603240216,3142.608133646123,0.9999943803784208,5.201270146745437e-06,0.003060371329806695,1.355490412891842e-09
7291.486099073271,3141.665435304286,0.999994382135791,5.201335893682374e-06,0.0030598929320867136,1.355541821700087e-09
7292.4861657443835,3140.7230196991245,0.9999943838862224,5.201401619235644e-06,0.0030594146156856417,1.3555932150870645e-09
7293.486232415495,3139.7808868309335,0.999994385650109,5.201467323412763e-06,0.0030589363805862725,1.355644593057401e-09
7294.486299086606,3138.8390365730297,0.9999943874074095,5.201533006221245e-06,0.0030584582267713977,1.355695955615721e-09
7295.486365757717,3137.897468819674,0.9999943891581955,5.201598667668598e-06,0.003057980154223819,1.3557473027666474e-09
7296.486432428829,3136.956183549556,0.9999943909092203,5.201664307762331e-06,0.003057502162926343,1.3557986345148026e-09
7297.48649909994,3136.015180614307,0.9999943926604459,5.201729926509947e-06,0.003057024252861778,1.3558499508648066e-09
7298.486565771052,3135.0744599711293,0.9999943944185142,5.201795523918947e-06,0.003056546424012942,1.3559012518212786e-09
7299.486632442163,3134.1340215136015,0.9999943961697646,5.20186109999683e-06,0.0030560686763626567,1.3559525373888363e-09
7300.486699113275,3133.193865135116,0.9999943979207135,5.201926654751088e-06,0.0030555910098937493,1.3560038075720953e-09
7301.486765784386,3132.2539907923892,0.9999943996710653,5.201992188189215e-06,0.003055113424589055,1.356055062375671e-09
7302.486832455497,3131.3143983572977,0.9999944014204657,5.202057700318699e-06,0.0030546359204314086,1.3561063018041763e-09
7303.4868991266085,3130.3750878074165,0.9999944031752608,5.202123191147025e-06,0.0030541584974036555,1.3561575258622237e-09
7304.48696579772,3129.4360590142737,0.9999944049214404,5.202188660681678e-06,0.003053681155488644,1.356208734554424e-09
7305.487032468832,3128.497311933943,0.9999944066652195,5.202254108930137e-06,0.00305320389466923,1.3562599278853867e-09
7306.487099139943,3127.558846416415,0.9999944084127653,5.202319535899878e-06,0.0030527267149282724,1.3563111058597195e-09
7307.487165811054,3126.620662396222,0.9999944101634132,5.202384941598376e-06,0.003052249616248637,1.3563622684820285e-09
7308.487232482165,3125.682759828959,0.9999944119164371,5.2024503260331005e-06,0.003051772598613193,1.3564134157569194e-09
7309.4872991532775,3124.745138606453,0.9999944136574745,5.20251568921152e-06,0.003051295662004819,1.3564645476889958e-09
7310.487365824389,3123.80779862036,0.999994415399227,5.202581031141099e-06,0.003050818806406396,1.3565156642828599e-09
7311.4874324955,3122.8707398257734,0.9999944171543577,5.2026463518292995e-06,0.0030503420318008104,1.356566765543113e-09
7312.487499166611,3121.933962135213,0.999994418894726,5.202711651283581e-06,0.003049865338170954,1.3566178514743547e-09
7313.487565837722,3120.9974654610332,0.9999944206396549,5.202776929511399e-06,0.003049388725499727,1.3566689220811837e-09
7314.487632508834,3120.0612496729773,0.9999944223880455,5.202842186520206e-06,0.0030489121937700286,1.3567199773681962e-09
7315.487699179946,3119.125314725477,0.9999944241319239,5.202907422317452e-06,0.0030484357429647717,1.3567710173399878e-09
7316.487765851057,3118.1896605515954,0.9999944258700492,5.202972636910583e-06,0.003047959373066868,1.3568220420011528e-09
7317.487832522168,3117.2542870417733,0.999994427607925,5.203037830307044e-06,0.0030474830840592376,1.3568730513562842e-09
7318.48789919328,3116.31919408628,0.9999944293441915,5.203103002514275e-06,0.003047006875924804,1.3569240454099727e-09
7319.487965864391,3115.3843816813655,0.9999944310978692,5.2031681535397146e-06,0.0030465307486465,1.356975024166809e-09
7320.4880325355025,3114.4498496744923,0.9999944328333985,5.203233283390798e-06,0.003046054702207259,1.3570259876313813e-09
7321.488099206614,3113.5155979978817,0.9999944345696734,5.203298392074957e-06,0.0030455787365900222,1.357076935808277e-09
7322.488165877726,3112.5816265835965,0.9999944363050788,5.203363479599621e-06,0.003045102851777737,1.3571278687020821e-09
7323.488232548837,3111.64793529979,0.9999944380515987,5.203428545972214e-06,0.003044627047753354,1.3571787863173806e-09
7324.488299219948,3110.714524120682,0.9999944397938408,5.203493591200161e-06,0.0030441513244998312,1.357229688658756e-09
7325.488365891059,3109.7813929565973,0.9999944415231635,5.203558615290881e-06,0.0030436756820001304,1.3572805757307904e-09
7326.488432562171,3108.848541653895,0.9999944432718763,5.203623618251792e-06,0.0030432001202372184,1.3573314475380631e-09
7327.488499233283,3107.9159702288457,0.9999944450038653,5.203688600090307e-06,0.0030427246391940706,1.3573823040851541e-09
7328.488565904394,3106.9836785061993,0.9999944467308066,5.203753560813837e-06,0.003042249238853664,1.3574331453766403e-09
7329.488632575505,3106.0516664806496,0.9999944484780291,5.203818500429792e-06,0.0030417739191989845,1.3574839714170986e-09
7330.488699246616,3105.119934019133,0.9999944502023368,5.203883418945575e-06,0.0030412986802130174,1.3575347822111034e-09
7331.488765917728,3104.1884810309257,0.9999944519426404,5.2039483163685896e-06,0.0030408235218787613,1.3575855777632282e-09
7332.48883258884,3103.2573074889947,0.9999944536692862,5.204013192706235e-06,0.003040348444179214,1.3576363580780454e-09
7333.488899259951,3102.3264132597387,0.9999944554142527,5.204078047965906e-06,0.003039873447097381,1.357687123160126e-09
7334.488965931062,3101.395798273216,0.999994457147733,5.204142882154998e-06,0.003039398530616275,1.3577378730140389e-09
7335.489032602174,3100.4654624167606,0.999994458874147,5.2042076952809e-06,0.0030389236947189094,1.3577886076443519e-09
7336.489099273285,3099.5354056626916,0.9999944606115964,5.204272487351e-06,0.0030384489393883063,1.357839327055632e-09
7337.4891659443965,3098.6056278979986,0.9999944623369116,5.204337258372682e-06,0.003037974264607493,1.3578900312524448e-09
7338.489232615508,3097.6761290307886,0.9999944640612047,5.204402008353328e-06,0.0030374996703595018,1.3579407202393537e-09
7339.489299286619,3096.746908990304,0.9999944657817851,5.204466737300316e-06,0.0030370251566273687,1.3579913940209214e-09
7340.489365957731,3095.817967684318,0.9999944675234297,5.204531445221023e-06,0.003036550723394138,1.358042052601709e-09
7341.489432628842,3094.8893050417437,0.9999944692489171,5.204596132122819e-06,0.003036076370642856,1.3580926959862765e-09
7342.489499299953,3093.9609209700143,0.9999944709760148,5.204660798013076e-06,0.0030356020983565777,1.3581433241791821e-09
7343.489565971065,3093.0328153764017,0.9999944726948896,5.2047254428991594e-06,0.0030351279065183607,1.3581939371849828e-09
7344.489632642177,3092.104988210641,0.9999944744232118,5.204790066788434e-06,0.0030346537951112694,1.3582445350082347e-09
7345.489699313288,3091.1774393583396,0.9999944761579259,5.2048546696882606e-06,0.0030341797641183716,1.358295117653492e-09
7346.489765984399,3090.250168726251,0.999994477889,5.204919251605996e-06,0.003033705813522746,1.3583456851253074e-09
7347.48983265551,3089.323176284969,0.9999944796063287,5.204983812548996e-06,0.003033231943307468,1.358396237428233e-09
7348.489899326622,3088.3964618769105,0.999994481327359,5.205048352524613e-06,0.003032758153455625,1.3584467745668183e-09
7349.489965997734,3087.470025450993,0.99999448304877,5.205112871540194e-06,0.0030322844439503076,1.3584972965456123e-09
7350.490032668845,3086.543866955994,0.9999944847740894,5.2051773696030876e-06,0.003031810814774612,1.3585478033691628e-09
7351.490099339956,3085.617986276494,0.9999944864929533,5.2052418467206354e-06,0.0030313372659116385,1.358598295042016e-09
7352.490166011067,3084.6923833395867,0.9999944882226007,5.2053063029001785e-06,0.0030308637973444938,1.3586487715687168e-09
7353.490232682179,3083.7670580295,0.9999944899525447,5.205370738149054e-06,0.0030303904090562893,1.358699232953808e-09
7354.4902993532905,3082.842010337075,0.99999449167221,5.205435152474597e-06,0.0030299171010301426,1.3587496792018322e-09
7355.490366024402,3081.9172401034803,0.999994493391741,5.205499545884137e-06,0.0030294438732491762,1.35880011031733e-09
7356.490432695513,3080.9927472978816,0.9999944951142988,5.205563918385005e-06,0.0030289707256965187,1.3588505263048409e-09
7357.490499366625,3080.068531782454,0.9999944968291178,5.205628269984525e-06,0.0030284976583553,1.3589009271689025e-09
7358.490566037736,3079.144593526048,0.9999944985461702,5.2056926006900195e-06,0.003028024671208661,1.3589513129140516e-09
7359.490632708847,3078.2209323904785,0.9999945002684407,5.205756910508809e-06,0.0030275517642397447,1.359001683544823e-09
7360.490699379959,3077.2975483656737,0.9999945019849625,5.2058211994482106e-06,0.0030270789374316994,1.359052039065751e-09
7361.49076605107,3076.3744413344916,0.9999945037055394,5.205885467515537e-06,0.0030266061907676793,1.3591023794813683e-09
7362.490832722182,3075.451611179608,0.9999945054121119,5.2059497147181e-06,0.003026133524230845,1.3591527047962058e-09
7363.490899393293,3074.5290578477043,0.9999945071352362,5.206013941063208e-06,0.003025660937804358,1.3592030150147932e-09
7364.490966064404,3073.6067812639017,0.9999945088497648,5.206078146558165e-06,0.003025188431471391,1.359253310141659e-09
7365.491032735516,3072.684781353168,0.9999945105652698,5.206142331210275e-06,0.003024716005215118,1.3593035901813305e-09
7366.491099406628,3071.763057997504,0.9999945122843101,5.206206495026835e-06,0.00302424365901872,1.3593538551383333e-09
7367.491166077739,3070.8416111429406,0.9999945139884723,5.206270638015143e-06,0.003023771392865383,1.3594041050171918e-09
7368.49123274885,3069.9204406925496,0.9999945157010974,5.206334760182492e-06,0.0030232992067382954,1.359454339822429e-09
7369.491299419961,3068.9995465706243,0.9999945174245687,5.2063988615361725e-06,0.0030228271006206577,1.3595045595585665e-09
7370.491366091073,3068.0789286799004,0.9999945191263134,5.206462942083472e-06,0.0030223550744956675,1.3595547642301246e-09
7371.491432762185,3067.1585869443493,0.9999945208434736,5.206527001831676e-06,0.003021883128346534,1.359604953841622e-09
7372.491499433296,3066.238521287784,0.9999945225503137,5.206591040788066e-06,0.0030214112621564674,1.3596551283975767e-09
7373.491566104407,3065.318731633858,0.9999945242629328,5.2066550589599194e-06,0.0030209394759086864,1.3597052879025046e-09
7374.491632775518,3064.399217884631,0.9999945259694203,5.206719056354514e-06,0.0030204677695864117,1.3597554323609209e-09
7375.49169944663,3063.4799799634216,0.9999945276857721,5.206783032979122e-06,0.0030199961431728733,1.3598055617773387e-09
