label,time_s,polymerization_rate,efficiency,particle_radius_m,thiele_modulus,polymer_mass_g
kp=250,8414.560970731382,1121.5201756936256,0.9999960362766324,5.263267819144114e-06,0.002570237819316793,7.022735542195354e-10
kp=250,8415.561037402495,1121.1837490547255,0.9999960375038505,5.263313647256743e-06,0.0025698410952240307,7.022919007690166e-10
kp=250,8416.561104073606,1120.8474233310571,0.9999960387336692,5.263359460824453e-06,0.002569444436015772,7.023102418150141e-10
kp=250,8417.561170744717,1120.5111984846494,0.9999960399478695,5.263405259852123e-06,0.002569047841679589,7.023285773591786e-10
kp=250,8418.561237415828,1120.17507450932,0.9999960411736322,5.263451044344625e-06,0.0025686513122030598,7.023469074031607e-10
kp=250,8419.56130408694,1119.839051360627,0.9999960423926246,5.263496814306834e-06,0.002568254847573764,7.023652319486103e-10
kp=250,8420.56137075805,1119.5031290195532,0.99999604360919,5.263542569743619e-06,0.0025678584477792856,7.02383550997177e-10
kp=250,8421.561437429162,1119.1673074351738,0.9999960448333205,5.2635883106598506e-06,0.0025674621128072097,7.024018645505093e-10
kp=250,8422.561504100273,1118.8315865819902,0.9999960460635763,5.263634037060395e-06,0.0025670658426451276,7.024201726102558e-10
kp=250,8423.561570771384,1118.495966440832,0.999996047281362,5.263679748950118e-06,0.0025666696372806325,7.024384751780643e-10
kp=250,8424.561637442497,1118.1604469861077,0.9999960484965033,5.263725446333882e-06,0.002566273496701321,7.024567722555825e-10
kp=250,8425.561704113608,1117.8250281666653,0.9999960497187896,5.263771129216551e-06,0.0025658774208947937,7.024750638444572e-10
kp=250,8426.56177078472,1117.489709956806,0.999996050940853,5.2638167976029834e-06,0.002565481409848651,7.024933499463346e-10
kp=250,8427.56183745583,1117.1544923499112,0.9999960521552518,5.263862451498038e-06,0.0025650854635505035,7.025116305628611e-10
kp=250,8428.561904126942,1116.81937530105,0.9999960533773334,5.2639080909065735e-06,0.002564689581987957,7.02529905695682e-10
kp=250,8429.561970798053,1116.4843587524633,0.999996054588121,5.2639537158334404e-06,0.0025642937651486272,7.025481753464419e-10
kp=250,8430.562037469164,1116.1494427229115,0.9999960558028576,5.2639993262834945e-06,0.0025638980130201303,7.025664395167857e-10
kp=250,8431.562104140276,1115.8146271417677,0.9999960570310401,5.264044922261585e-06,0.0025635023255900845,7.025846982083571e-10
kp=250,8432.562170811389,1115.479912008554,0.9999960582420644,5.264090503772562e-06,0.002563106702846113,7.026029514227997e-10
kp=250,8433.5622374825,1115.1452972908312,0.9999960594567446,5.2641360708212746e-06,0.0025627111447758437,7.026211991617567e-10
kp=250,8434.562304153611,1114.8107829241785,0.9999960606729729,5.264181623412566e-06,0.002562315651366904,7.026394414268703e-10
kp=250,8435.562370824722,1114.4763689271344,0.9999960618885726,5.264227161551282e-06,0.0025619202226069273,7.026576782197827e-10
kp=250,8436.562437495833,1114.1420552287782,0.9999960631070491,5.264272685242264e-06,0.0025615248584835502,7.026759095421352e-10
kp=250,8437.562504166945,1113.8078418092275,0.9999960643146464,5.264318194490352e-06,0.002561129558984412,7.026941353955688e-10
kp=250,8438.562570838056,1113.4737286741165,0.9999960655434416,5.264363689300385e-06,0.002560734324097155,7.027123557817245e-10
kp=250,8439.562637509167,1113.1397157331771,0.9999960667451332,5.264409169677199e-06,0.0025603391538094257,7.027305707022419e-10
kp=250,8440.562704180278,1112.8058030047246,0.9999960679631856,5.2644546356256304e-06,0.0025599440481088717,7.027487801587606e-10
kp=250,8441.562770851391,1112.47199043033,0.999996069177871,5.264500087150511e-06,0.0025595490069831458,7.027669841529196e-10
kp=250,8442.562837522502,1112.138277989859,0.999996070392366,5.264545524256673e-06,0.002559154030419906,7.027851826863575e-10
kp=250,8443.562904193614,1111.8046656631377,0.9999960716098028,5.264590946948946e-06,0.0025587591184068085,7.028033757607124e-10
kp=250,8444.562970864725,1111.4711534043547,0.9999960728102419,5.264636355232157e-06,0.0025583642709315173,7.028215633776219e-10
kp=250,8445.563037535836,1111.13774119323,0.999996074025472,5.264681749111133e-06,0.0025579694879816974,7.028397455387231e-10
kp=250,8446.563104206947,1110.8044289902416,0.9999960752412054,5.264727128590697e-06,0.0025575747695450158,7.028579222456525e-10
kp=250,8447.563170878058,1110.4712167814066,0.999996076448829,5.264772493675673e-06,0.0025571801156091477,7.028760935000462e-10
kp=250,8448.56323754917,1110.1381045271003,0.9999960776684961,5.264817844370881e-06,0.0025567855261617667,7.028942593035401e-10
kp=250,8449.56330422028,1109.805092181235,0.9999960788799587,5.26486318068114e-06,0.0025563910011905506,7.029124196577687e-10
kp=250,8450.563370891394,1109.4721797552895,0.9999960800917326,5.264908502611266e-06,0.0025559965406831827,7.029305745643673e-10
kp=250,8451.563437562505,1109.1393671774638,0.9999960812949715,5.264953810166077e-06,0.002555602144627349,7.029487240249698e-10
kp=250,8452.563504233616,1108.8066544335295,0.9999960825038721,5.264999103350385e-06,0.0025552078130107333,7.029668680412097e-10
kp=250,8453.563570904727,1108.47404148999,0.9999960837152523,5.265044382169001e-06,0.002554813545821033,7.029850066147201e-10
kp=250,8454.563637575839,1108.141528332523,0.9999960849200981,5.265089646626736e-06,0.0025544193430459394,7.030031397471339e-10
kp=250,8455.56370424695,1107.8091149275383,0.9999960861324576,5.2651348967283985e-06,0.002554025204673151,7.030212674400834e-10
kp=250,8456.563770918061,1107.4768012157517,0.9999960873432009,5.265180132478795e-06,0.0025536311306903706,7.030393896951999e-10
kp=250,8457.563837589172,1107.144587195505,0.9999960885431284,5.2652253538827286e-06,0.002553237121085302,7.030575065141148e-10
kp=250,8458.563904260283,1106.8124728330483,0.9999960897461383,5.265270560945004e-06,0.002552843175845652,7.030756178984588e-10
kp=250,8459.563970931396,1106.4804580945777,0.999996090954509,5.265315753670422e-06,0.0025524492949591327,7.030937238498621e-10
kp=250,8460.564037602508,1106.1485429654758,0.9999960921646689,5.265360932063781e-06,0.0025520554784134583,7.031118243699545e-10
kp=250,8461.564104273619,1105.816727386181,0.9999960933671884,5.26540609612988e-06,0.0025516617261963463,7.031299194603653e-10
kp=250,8462.56417094473,1105.485011341969,0.9999960945757735,5.2654512458735145e-06,0.0025512680382955197,7.031480091227231e-10
kp=250,8463.564237615841,1105.1533948116626,0.9999960957808837,5.265496381299479e-06,0.002550874414698699,7.031660933586563e-10
kp=250,8464.564304286952,1104.8218777419427,0.9999960969787083,5.265541502412563e-06,0.002550480855393614,7.031841721697924e-10
kp=250,8465.564370958064,1104.4904601307787,0.9999960981944338,5.2655866092175605e-06,0.0025500873603679954,7.032022455577589e-10
kp=250,8466.564437629175,1104.1591419375866,0.9999960994009143,5.265631701719259e-06,0.0025496939296095755,7.032203135241826e-10
kp=250,8467.564504300288,1103.8279231345648,0.999996100594165,5.265676779922445e-06,0.0025493005631060913,7.0323837607069e-10
kp=250,8468.564570971399,1103.4968036745968,0.9999961017934144,5.265721843831904e-06,0.0025489072608452846,7.032564331989066e-10
kp=250,8469.56463764251,1103.165783555463,0.9999961030004058,5.26576689345242e-06,0.002548514022814899,7.03274484910458e-10
kp=250,8470.564704313621,1102.8348627235198,0.9999961041993612,5.2658119287887746e-06,0.0025481208490026794,7.03292531206969e-10
kp=250,8471.564770984733,1102.5040411571813,0.9999961053977228,5.2658569498457474e-06,0.0025477277393963775,7.033105720900637e-10
kp=250,8472.564837655844,1102.1733188283883,0.9999961066028958,5.265901956628116e-06,0.002547334693983747,7.033286075613662e-10
kp=250,8473.564904326955,1101.8426957154622,0.9999961078105771,5.265946949140658e-06,0.002546941712752542,7.033466376224999e-10
kp=250,8474.564970998066,1101.5121717838163,0.9999961090105649,5.265991927388148e-06,0.0025465487956905244,7.033646622750878e-10
kp=250,8475.565037669177,1101.1817469923867,0.9999961102042626,5.2660368913753586e-06,0.002546155942785456,7.033826815207522e-10
kp=250,8476.56510434029,1100.8514213129072,0.9999961114047028,5.266081841107061e-06,0.0025457631540251025,7.034006953611149e-10
kp=250,8477.565171011402,1100.5211947170617,0.9999961126131962,5.266126776588023e-06,0.0025453704293972347,7.034187037977972e-10
kp=250,8478.565237682513,1100.1910672150777,0.9999961138134649,5.266171697823015e-06,0.0025449777688896264,7.034367068324206e-10
kp=250,8479.565304353624,1099.8610387142273,0.9999961150066988,5.266216604816801e-06,0.0025445851724900494,7.034547044666054e-10
kp=250,8480.565371024735,1099.5311092181998,0.9999961162115815,5.266261497574146e-06,0.0025441926401862866,7.034726967019713e-10
kp=250,8481.565437695846,1099.2012786791781,0.9999961174116562,5.266306376099811e-06,0.0025438001719661186,7.034906835401379e-10
kp=250,8482.565504366958,1098.8715470943337,0.9999961186020915,5.266351240398559e-06,0.0025434077678173302,7.035086649827242e-10
kp=250,8483.565571038069,1098.5419144093069,0.9999961198014352,5.266396090475146e-06,0.002543015427727712,7.035266410313486e-10
kp=250,8484.56563770918,1098.2123806211762,0.9999961209988989,5.266440926334331e-06,0.002542623151685054,7.035446116876296e-10
kp=250,8485.565704380293,1097.882945681912,0.9999961221894877,5.266485747980869e-06,0.002542230939677152,7.035625769531846e-10
kp=250,8486.565771051404,1097.5536095498599,0.9999961233857437,5.266530555419513e-06,0.0025418387916918053,7.035805368296303e-10
kp=250,8487.565837722515,1097.2243722219596,0.9999961245884381,5.266575348655016e-06,0.002541446707716816,7.035984913185836e-10
kp=250,8488.565904393627,1096.8952336500163,0.9999961257806709,5.266620127692126e-06,0.0025410546877399852,7.036164404216605e-10
kp=250,8489.565971064738,1096.5661938244332,0.9999961269807058,5.266664892535595e-06,0.0025406627317491257,7.036343841404769e-10
kp=250,8490.566037735849,1096.237252671132,0.9999961281656433,5.266709643190165e-06,0.002540270839732046,7.036523224766473e-10
kp=250,8491.56610440696,1095.9084102255301,0.9999961293712951,5.266754379660584e-06,0.0025398790116765604,7.03670255431787e-10
kp=250,8492.566171078071,1095.5796664005447,0.9999961305511078,5.266799101951594e-06,0.0025394872475704875,7.036881830075098e-10
kp=250,8493.566237749184,1095.2510211992817,0.9999961317584664,5.266843810067937e-06,0.0025390955474016478,7.037061052054295e-10
kp=250,8494.566304420296,1094.922474586117,0.9999961329466747,5.2668885040143514e-06,0.0025387039111578642,7.037240220271594e-10
kp=250,8495.566371091407,1094.594026512473,0.9999961341337099,5.266933183795576e-06,0.0025383123388269665,7.037419334743118e-10
kp=250,8496.566437762518,1094.2656769748687,0.9999961353257402,5.2669778494163465e-06,0.002537920830396784,7.037598395484992e-10
kp=250,8497.56650443363,1093.937425931077,0.9999961365170964,5.2670225008813975e-06,0.0025375293858551492,7.037777402513333e-10
kp=250,8498.56657110474,1093.6092733646208,0.9999961377079394,5.267067138195461e-06,0.002537138005189901,7.037956355844256e-10
kp=250,8499.566637775852,1093.2812192267127,0.9999961389042858,5.26711176136327e-06,0.0025367466883888775,7.038135255493867e-10
kp=250,8500.566704446963,1092.9532635007774,0.9999961400884803,5.267156370389551e-06,0.0025363554354399217,7.03831410147827e-10
kp=250,8501.566771118074,1092.6254061250015,0.9999961412782337,5.267200965279032e-06,0.002535964246330882,7.038492893813558e-10
kp=250,8502.566837789187,1092.2976471214483,0.9999961424853236,5.26724554603644e-06,0.0025355731210496067,7.038671632515828e-10
kp=250,8503.566904460298,1091.9699864411207,0.999996143662352,5.267290112666498e-06,0.0025351820595839497,7.038850317601169e-10
kp=250,8504.56697113141,1091.6424240543365,0.999996144856453,5.267334665173928e-06,0.0025347910619217657,7.039028949085667e-10
kp=250,8505.56703780252,1091.3149599184396,0.9999961460437528,5.267379203563451e-06,0.0025344001280509154,7.039207526985397e-10
kp=250,8506.567104473632,1090.9875939971798,0.9999961472358189,5.267423727839785e-06,0.0025340092579592592,7.039386051316431e-10
kp=250,8507.567171144743,1090.660326293024,0.9999961484264026,5.267468238007647e-06,0.002533618451634665,7.039564522094843e-10
kp=250,8508.567237815854,1090.3331567567045,0.9999961496091969,5.267512734071753e-06,0.0025332277090649993,7.039742939336695e-10
kp=250,8509.567304486965,1090.00608535828,0.9999961508015474,5.2675572160368154e-06,0.002532837030238135,7.039921303058046e-10
kp=250,8510.567371158077,1089.6791120871578,0.9999961519792413,5.267601683907547e-06,0.0025324464151419484,7.040099613274953e-10
kp=250,8511.56743782919,1089.3522368745041,0.9999961531713979,5.267646137688657e-06,0.002532055863764316,7.040277870003461e-10
kp=250,8512.5675045003,1089.0254597419619,0.9999961543536803,5.267690577384856e-06,0.0025316653760931195,7.040456073259621e-10
kp=250,8513.567571171412,1088.6987806141199,0.9999961555432468,5.267735003000847e-06,0.0025312749521162452,7.04063422305947e-10
kp=250,8514.567637842523,1088.372199493128,0.9999961567275071,5.267779414541337e-06,0.0025308845918215806,7.040812319419044e-10
kp=250,8515.567704513634,1088.045716322866,0.9999961579056944,5.267823812011028e-06,0.0025304942951970147,7.040990362354373e-10
kp=250,8516.567771184746,1087.7193310989242,0.9999961590948286,5.267868195414622e-06,0.0025301040622304435,7.041168351881482e-10
kp=250,8517.567837855857,1087.3930437715437,0.9999961602881003,5.267912564756817e-06,0.0025297138929097638,7.041346288016393e-10
kp=250,8518.567904526968,1087.0668543426984,0.9999961614667182,5.267956920042315e-06,0.0025293237872228776,7.041524170775125e-10
kp=250,8519.56797119808,1086.7407627560556,0.9999961626594737,5.268001261275809e-06,0.002528933745157687,7.041702000173687e-10
kp=250,8520.568037869192,1086.414768974641,0.9999961638415032,5.268045588461994e-06,0.0025285437667020984,7.041879776228086e-10
kp=250,8521.568104540303,1086.0888729873348,0.9999961650176624,5.268089901605563e-06,0.0025281538518440224,7.042057498954321e-10
kp=250,8522.568171211415,1085.7630747635442,0.9999961661927604,5.268134200711206e-06,0.002527764000571374,7.042235168368394e-10
kp=250,8523.568237882526,1085.4373742661478,0.9999961673835042,5.268178485783614e-06,0.002527374212872067,7.042412784486292e-10
kp=250,8524.568304553637,1085.1117714838879,0.9999961685767113,5.268222756827475e-06,0.0025269844887340224,7.042590347324008e-10
kp=250,8525.568371224748,1084.7862663665796,0.9999961697531475,5.268267013847472e-06,0.002526594828145163,7.042767856897522e-10
kp=250,8526.56843789586,1084.460858876939,0.9999961709353327,5.268311256848292e-06,0.002526205231093415,7.04294531322281e-10
kp=250,8527.56850456697,1084.1355490035646,0.9999961721098921,5.268355485834614e-06,0.0025258156975667065,7.043122716315844e-10
kp=250,8528.568571238084,1083.8103367285282,0.9999961732992692,5.2683997008111226e-06,0.0025254262275529694,7.043300066192596e-10
kp=250,8529.568637909195,1083.4852220014322,0.9999961744720217,5.268443901782494e-06,0.002525036821040141,7.043477362869028e-10
kp=250,8530.568704580306,1083.1602047977608,0.9999961756504948,5.268488088753407e-06,0.002524647478016157,7.043654606361098e-10
kp=250,8531.568771251417,1082.8352850929505,0.9999961768330499,5.268532261728535e-06,0.0025242581984689628,7.04383179668476e-10
kp=250,8532.568837922528,1082.5104628559052,0.9999961780060077,5.268576420712555e-06,0.0025238689823865,7.044008933855965e-10
kp=250,8533.56890459364,1082.185738055475,0.9999961791855934,5.268620565710136e-06,0.0025234798297567185,7.044186017890655e-10
kp=250,8534.56897126475,1081.8611106669491,0.9999961803760058,5.26866469672595e-06,0.002523090740567569,7.044363048804771e-10
kp=250,8535.569037935862,1081.5365806525886,0.9999961815453835,5.268708813764666e-06,0.002522701714807005,7.044540026614247e-10
kp=250,8536.569104606973,1081.2121479875811,0.9999961827158,5.26875291683095e-06,0.002522312752462985,7.044716951335012e-10
kp=250,8537.569171278086,1080.8878126470702,0.9999961838972979,5.268797005929467e-06,0.002521923853523469,7.044893822982992e-10
kp=250,8538.569237949197,1080.563574593162,0.999996185075842,5.268841081064881e-06,0.0025215350179764212,7.045070641574108e-10
kp=250,8539.569304620309,1080.2394338138888,0.9999961862553545,5.268885142241854e-06,0.0025211462458098084,7.045247407124276e-10
kp=250,8540.56937129142,1079.9153902647631,0.9999961874216666,5.268929189465047e-06,0.0025207575370116008,7.045424119649407e-10
kp=250,8541.569437962531,1079.5914439012304,0.9999961885906207,5.268973222739115e-06,0.002520368891569771,7.045600779165403e-10
kp=250,8542.569504633642,1079.2675947371781,0.9999961897780355,5.2690172420687185e-06,0.0025199803094722957,7.045777385688171e-10
kp=250,8543.569571304753,1078.9438426954594,0.9999961909575307,5.26906124745851e-06,0.002519591790707155,7.045953939233602e-10
kp=250,8544.569637975865,1078.620187796374,0.9999961921267336,5.269105238913144e-06,0.0025192033352623307,7.046130439817593e-10
kp=250,8545.569704646976,1078.2966299626623,0.9999961933073354,5.2691492164372705e-06,0.0025188149431258086,7.046306887456027e-10
kp=250,8546.569771318089,1077.9731692080356,0.9999961944787776,5.269193180035542e-06,0.002518426614285579,7.046483282164789e-10
kp=250,8547.5698379892,1077.6498054551164,0.9999961956505946,5.269237129712604e-06,0.0025180383487296313,7.046659623959753e-10
kp=250,8548.569904660311,1077.3265387240358,0.9999961968141623,5.269281065473104e-06,0.0025176501464459627,7.046835912856794e-10
kp=250,8549.569971331422,1077.0033689633258,0.9999961979849541,5.269324987321687e-06,0.002517262007422572,7.047012148871781e-10
kp=250,8550.570038002534,1076.6802961344752,0.9999961991602865,5.2693688952629955e-06,0.0025168739316474595,7.047188332020576e-10
kp=250,8551.570104673645,1076.3573202184446,0.9999962003374175,5.26941278930167e-06,0.0025164859191086288,7.047364462319036e-10
kp=250,8552.570171344756,1076.0344412026566,0.9999962014953901,5.269456669442352e-06,0.00251609796979409,7.047540539783018e-10
kp=250,8553.570238015867,1075.7116590354326,0.9999962026676362,5.269500535689679e-06,0.002515710083691853,7.047716564428369e-10
kp=250,8554.570304686978,1075.3889736780527,0.9999962038452045,5.269544388048285e-06,0.00251532226078993,7.047892536270932e-10
kp=250,8555.570371358092,1075.0663851373288,0.9999962050130077,5.269588226522806e-06,0.002514934501076341,7.048068455326548e-10
kp=250,8556.570438029203,1074.743893354913,0.9999962061922527,5.269632051117876e-06,0.0025145468045391045,7.04824432161105e-10
kp=250,8557.570504700314,1074.4214983049608,0.999996207361681,5.269675861838125e-06,0.002514159171166243,7.048420135140269e-10
kp=250,8558.570571371425,1074.0991999680916,0.9999962085242016,5.269719658688181e-06,0.0025137716009457868,7.04859589593003e-10
kp=250,8559.570638042536,1073.7769983248916,0.9999962097008906,5.2697634416726735e-06,0.0025133840938657615,7.048771603996154e-10
kp=250,8560.570704713648,1073.4548933233038,0.9999962108642293,5.269807210796228e-06,0.0025129966499142006,7.048947259354456e-10
kp=250,8561.570771384759,1073.1328849438057,0.9999962120351896,5.269850966063469e-06,0.0025126092690791416,7.049122862020747e-10
kp=250,8562.57083805587,1072.8109731603145,0.9999962131982658,5.269894707479019e-06,0.002512221951348622,7.049298412010834e-10
kp=250,8563.570904726983,1072.4891579401715,0.9999962143743515,5.269938435047499e-06,0.002511834696710684,7.049473909340517e-10
kp=250,8564.570971398094,1072.1674392702423,0.9999962155356553,5.269982148773528e-06,0.002511447505153374,7.049649354025595e-10
kp=250,8565.571038069205,1071.8458170721076,0.9999962166968875,5.2700258486617226e-06,0.0025110603766647388,7.049824746081856e-10
kp=250,8566.571104740317,1071.5242913912464,0.9999962178666398,5.2700695347167e-06,0.002510673311232831,7.050000085525092e-10
kp=250,8567.571171411428,1071.20286212956,0.9999962190351914,5.270113206943073e-06,0.0025102863088457042,7.050175372371081e-10
kp=250,8568.571238082539,1070.8815293063446,0.9999962202110307,5.270156865345457e-06,0.002509899369491417,7.050350606635604e-10
kp=250,8569.57130475365,1070.560292862543,0.9999962213782231,5.270200509928459e-06,0.0025095124931580285,7.050525788334431e-10
kp=250,8570.571371424761,1070.2391527912569,0.9999962225329424,5.27024414069669e-06,0.002509125679833604,7.050700917483333e-10
kp=250,8571.571438095873,1069.9181090398465,0.999996223695722,5.270287757654757e-06,0.0025087389295062107,7.050875994098071e-10
kp=250,8572.571504766986,1069.5971615947926,0.9999962248626526,5.270331360807265e-06,0.002508352242163917,7.051051018194405e-10
kp=250,8573.571571438097,1069.2763104294734,0.9999962260175417,5.270374950158819e-06,0.0025079656177947984,7.051225989788089e-10
kp=250,8574.571638109208,1068.9555555172185,0.9999962271869008,5.270418525714021e-06,0.00250757905638693,7.051400908894874e-10
kp=250,8575.57170478032,1068.6348968182406,0.9999962283544314,5.2704620874774725e-06,0.0025071925579283907,7.051575775530503e-10
kp=250,8576.57177145143,1068.314334305768,0.9999962295098666,5.270505635453771e-06,0.002506806122407264,7.051750589710715e-10
kp=250,8577.571838122542,1067.9938679529791,0.9999962306857109,5.270549169647514e-06,0.0025064197498116344,7.051925351451247e-10
kp=250,8578.571904793653,1067.673497739547,0.9999962318348733,5.2705926900632974e-06,0.0025060334401295907,7.052100060767831e-10
kp=250,8579.571971464764,1067.3532236123992,0.9999962330020097,5.270636196705714e-06,0.002505647193349226,7.052274717676189e-10
kp=250,8580.572038135875,1067.0330455707249,0.9999962341582591,5.270679689579358e-06,0.002505261009458635,7.052449322192043e-10
kp=250,8581.572104806988,1066.7129635744354,0.9999962353114478,5.2707231686888194e-06,0.002504874888445913,7.05262387433111e-10
kp=250,8582.5721714781,1066.3929775899235,0.9999962364754889,5.270766634038686e-06,0.0025044888302991645,7.052798374109102e-10
kp=250,8583.57223814921,1066.0730875900767,0.9999962376458604,5.2708100856335455e-06,0.0025041028350064913,7.052972821541725e-10
kp=250,8584.572304820322,1065.7532935477318,0.9999962387995552,5.270853523477983e-06,0.002503716902556003,7.053147216644682e-10
kp=250,8585.572371491433,1065.4335954553173,0.9999962399626143,5.270896947576583e-06,0.0025033310329358074,7.053321559433672e-10
kp=250,8586.572438162544,1065.1139932397582,0.9999962411180513,5.270940357933927e-06,0.0025029452261340203,7.053495849924385e-10
kp=250,8587.572504833655,1064.7944868999296,0.9999962422795414,5.270983754554596e-06,0.002502559482138755,7.053670088132509e-10
kp=250,8588.572571504767,1064.4750764150226,0.9999962434361176,5.271027137443168e-06,0.0025021738009381343,7.053844274073731e-10
kp=250,8589.57263817588,1064.1557617314427,0.9999962446013624,5.271070506604221e-06,0.0025017881825202793,7.054018407763725e-10
kp=250,8590.57270484699,1063.8365428413827,0.9999962457518828,5.27111386204233e-06,0.0025014026268733165,7.054192489218167e-10
kp=250,8591.572771518102,1063.5174196976877,0.9999962469011486,5.271157203762068e-06,0.0025010171339853752,7.054366518452725e-10
kp=250,8592.572838189213,1063.1983922924626,0.9999962480564402,5.271200531768008e-06,0.0025006317038445856,7.054540495483066e-10
kp=250,8593.572904860324,1062.8794605784512,0.999996249224996,5.27124384606472e-06,0.002500246336439084,7.054714420324847e-10
kp=250,8594.572971531436,1062.5606245345562,0.9999962503708311,5.271287146656771e-06,0.002499861031757009,7.054888292993723e-10
kp=250,8595.573038202547,1062.241884152748,0.9999962515257277,5.271330433548732e-06,0.0024994757897865015,7.055062113505348e-10
kp=250,8596.573104873658,1061.9232393725113,0.9999962526782576,5.2713737067451655e-06,0.0024990906105157033,7.055235881875367e-10
kp=250,8597.57317154477,1061.6046901725992,0.9999962538416169,5.271416966250636e-06,0.0024987054939327653,7.055409598119419e-10
kp=250,8598.573238215882,1061.2862365317303,0.9999962550042589,5.271460212069705e-06,0.002498320440025835,7.055583262253142e-10
kp=250,8599.573304886993,1060.967878408892,0.999996256154557,5.271503444206933e-06,0.002497935448783068,7.055756874292165e-10
kp=250,8600.573371558105,1060.649615802388,0.9999962572993696,5.271546662666879e-06,0.0024975505201926197,7.055930434252119e-10
kp=250,8601.573438229216,1060.3314486514241,0.9999962584640762,5.2715898674541e-06,0.0024971656542426518,7.056103942148622e-10
kp=250,8602.573504900327,1060.0133769542153,0.9999962596059482,5.271633058573151e-06,0.0024967808509213235,7.056277397997296e-10
kp=250,8603.573571571438,1059.695400669549,0.9999962607626449,5.271676236028586e-06,0.0024963961102168037,7.056450801813752e-10
kp=250,8604.57363824255,1059.377519756162,0.9999962619222668,5.271719399824957e-06,0.0024960114321172597,7.056624153613598e-10
kp=250,8605.57370491366,1059.0597342055667,0.9999962630666376,5.271762549966814e-06,0.002495626816610863,7.056797453412436e-10
kp=250,8606.573771584772,1058.7420439698299,0.9999962642147092,5.271805686458705e-06,0.0024952422636857897,7.056970701225865e-10
kp=250,8607.573838255885,1058.4244490469443,0.9999962653730065,5.271848809305179e-06,0.0024948577733302163,7.057143897069482e-10
kp=250,8608.573904926996,1058.1069493954478,0.9999962665231734,5.27189191851078e-06,0.0024944733455323264,7.057317040958875e-10
kp=250,8609.573971598107,1057.7895449803948,0.9999962676716163,5.271935014080052e-06,0.0024940889802803016,7.057490132909629e-10
kp=250,8610.574038269218,1057.4722357799299,0.9999962688309095,5.271978096017537e-06,0.0024937046775623316,7.057663172937324e-10
kp=250,8611.57410494033,1057.1550217655806,0.9999962699700806,5.272021164327776e-06,0.0024933204373666037,7.057836161057537e-10
kp=250,8612.57417161144,1056.8379028956795,0.9999962711202441,5.272064219015306e-06,0.002492936259681313,7.058009097285836e-10
kp=250,8613.574238282552,1056.520879161372,0.9999962722565086,5.2721072600846656e-06,0.0024925521444946574,7.05818198163779e-10
kp=250,8614.574304953663,1056.2039505208975,0.999996273409924,5.27215028754039e-06,0.002492168091794832,7.058354814128958e-10
kp=250,8615.574371624774,1055.8871169521585,0.9999962745679326,5.272193301387011e-06,0.002491784101570044,7.058527594774897e-10
kp=250,8616.574438295887,1055.5703784395992,0.999996275711672,5.272236301629065e-06,0.002491400173808496,7.058700323591163e-10
kp=250,8617.574504966999,1055.2537349215668,0.9999962768596027,5.272279288271077e-06,0.002491016308498397,7.058873000593299e-10
kp=250,8618.57457163811,1054.9371863823978,0.9999962780114423,5.27232226131758e-06,0.0024906325056279605,7.059045625796848e-10
kp=250,8619.574638309221,1054.6207328195585,0.9999962791481445,5.2723652207731e-06,0.0024902487651853986,7.059218199217351e-10
kp=250,8620.574704980332,1054.3043741712333,0.9999962802942686,5.272408166642161e-06,0.002489865087158931,7.059390720870339e-10
kp=250,8621.574771651443,1053.9881104282106,0.9999962814493843,5.272451098929288e-06,0.002489481471536778,7.059563190771343e-10
kp=250,8622.574838322555,1053.6719415483183,0.9999962825880089,5.272494017639003e-06,0.0024890979183071634,7.059735608935886e-10
kp=250,8623.574904993666,1053.3558675156708,0.999996283740828,5.272536922775827e-06,0.002488714427458313,7.059907975379487e-10
kp=250,8624.574971664779,1053.0398883011676,0.9999962848884902,5.272579814344277e-06,0.0024883309989784577,7.060080290117662e-10
kp=250,8625.57503833589,1052.7240038558941,0.9999962860240674,5.272622692348872e-06,0.0024879476328558306,7.06025255316592e-10
kp=250,8626.575105007001,1052.4082141770018,0.9999962871718724,5.272665556794128e-06,0.0024875643290786665,7.060424764539767e-10
kp=250,8627.575171678112,1052.0925192220657,0.9999962883186243,5.272708407684557e-06,0.0024871810876352075,7.060596924254703e-10
kp=250,8628.575238349224,1051.7769189749708,0.9999962894572313,5.272751245024671e-06,0.002486797908513693,7.060769032326225e-10
kp=250,8629.575305020335,1051.4614133997839,0.9999962906056136,5.272794068818983e-06,0.0024864147917023683,7.060941088769827e-10
kp=250,8630.575371691446,1051.1460024539267,0.9999962917440346,5.2728368790720005e-06,0.002486031737189482,7.061113093600992e-10
kp=250,8631.575438362557,1050.8306861343297,0.9999962928965953,5.272879675788231e-06,0.002485648744963285,7.061285046835204e-10
kp=250,8632.575505033668,1050.515464398317,0.9999962940371611,5.272922458972179e-06,0.002485265815012033,7.061456948487941e-10
kp=250,8633.575571704781,1050.200337222947,0.9999962951771825,5.272965228628351e-06,0.002484882947323981,7.061628798574677e-10
kp=250,8634.575638375893,1049.8853045852325,0.9999962963092239,5.2730079847612475e-06,0.002484500141887391,7.06180059711088e-10
kp=250,8635.575705047004,1049.5703664357484,0.9999962974635053,5.2730507273753695e-06,0.0024841173986905256,7.061972344112014e-10
kp=250,8636.575771718115,1049.255522764604,0.9999962986010588,5.273093456475217e-06,0.002483734717721652,7.062144039593536e-10
